School_ID,School_Name,Spot1_Name,Spot1_Contentful_Id,Matching_Type,Distance_in_KM,Spot2_Name,Spot2_Contentful_Id,Matching_Type,Distance_in_KM,Spot3_Name,Spot3_Contentful_Id,Matching_Type,Distance_in_KM
V7ClEamnFsZOkDPIJiJR8,Kitesurf Case en Falafy,"Sakalava Bay, Madagascar",E7cGcTqDMgoQke3gmHI7P,Distance less than 100km,5.836747801,"Paillotes de Babaomby, Madagascar",7hVX1CXZILvnjrFMFcnnXR,Distance less than 100km,7.178228161,"Mantasaly, Madagascar",6BfIHqHqSDYxj2ocq3x8zO,Distance less than 100km,7.453246359
PXPqUVgfAW0uUca4ySceY,Kung Fu Kite,"Ria de Mogro, Spain",7zNZIPZVRuY5NS48jZ6eOq,Distance less than 100km,50.24412971,"Pedrena, Spain",7zT8CecY4nXVoBYFkVhULT,Distance less than 100km,50.83741015,"Suances, Spain",IcqfCBtY3gFFBVlvmMlU2,Distance less than 100km,51.21180473
3N8vv2Bi6Qc48GUUSqimAU,MBK Kitesurf,"Shore Road, England (UK)",31suKrTkhFTrUBeetiWla6,Distance less than 100km,0.06428858,"Sandbanks, England (UK)",7rgz4sdbJCrXQVVkvS1Baa,Distance less than 100km,1.267947069,"Branksome Chine, England (UK)",SJ5sEhhGZ44ImJKYoLToK,Distance less than 100km,1.929603151
1MHORcD11W66CWo2wowWWe,Windstalkers Naples Florida kiteboarding,"2nd Ave North, Florida (USA)",7HVXXixMIFAwRAVfdfYpne,Distance less than 100km,1.395586457,"Marco Island / Tigertail Park, Florida (USA)",kHKZ5dLDPUA00Yzo5gtu7,Distance less than 100km,22.51089812,"Estero Island / Fort Myers South Beach, Florida (USA)",n8dQulRo6qA9gthyuiwZA,Distance less than 100km,31.4719954
53AFxC15jiOgYgeaiaymWw,Essaouira kitesurf,Henrykap,BPLh9jO3KPURk1sCta885,Distance less than 100km,0.340225988,"Essaouira Bay, Morocco",5jLPCbgCsTRkUtsuDqTgQZ,Distance less than 100km,0.340225988,"Taguinza, Morocco",7wfPWrVzk9n3TYQGI6H1YD,Distance less than 100km,14.7708385
3j3tCgLArCcyYkaaiMeaqo,Dakhla Evasion,"Dakhla Lagoon PK 25, Morocco",7ciz6FGK7fLUENDdZOWHrv,Distance less than 100km,1.772475711,"Dakhla Camp, Morocco",2MgtqNbomi2uBQ5oc1qBFU,Distance less than 100km,2.41951093,"Pointe de L'Or, Morocco",73hW0HwsdV9BdXh5ohnM9O,Distance less than 100km,2.713171452
zHmwj7eCfAYiwA684MQOY,Kiteessence,"Sandymount Beach, Ireland",LwxrLKkfdZjbEiPG8HkdV,Distance less than 100km,3.30718825,"Poolbeg, Ireland",78kBsiY2katnt98ziBhQL8,Distance less than 100km,4.022913271,"Bull Island / Dollymount, Ireland",bMqWu8Gq2qPYpplsQJfk0,Distance less than 100km,6.777570071
2gbRmRsn9a8I8GEcgK2e6O,ASD Abkite,"Paradise Kite Beach, Italy",4loqnpcDku34s7gliTBT7G,Distance less than 100km,22.23612142,"Ostia Kite Village, Italy",24WuUJ4FTMZXSLAwM2IQYy,Distance less than 100km,22.64845624,"Curvone, Italy",5sEU2E34IoQtnzjLHUWq17,Distance less than 100km,23.09016982
4vZEOXRniw2EUmQMUOEYaI,Area Kiteboarding,"Guadalmar, Spain",5TIv5LFxgNBUB0BoBgO5fd,Distance less than 100km,1.278717608,"Los Alamos, Spain",4AgbAEa8dnYsn8dnggADty,Distance less than 100km,2.339431606,"Playamar, Spain",4PabikcgvXBRTYzbmGTisU,Distance less than 100km,5.406053799
2kzVce9bVMPo8Ug4NjgRM,KiteSurfing Kings,"Hove, England (UK)",5JPvapBvQGHXY2CFqHdcNC,Distance less than 100km,1.656215009,"Brighton Beach, England (UK)",74EJ6SRJCA00iMVpFEf1D1,Distance less than 100km,2.439373503,"Shoreham Beach, England (UK)",378IM2fo5I9AHoYyOUC18O,Distance less than 100km,6.983826541
1DpXKOCZHyu2YSM0YygmAC,Maximum Glisse,"Ile de Noirmoutier / Pointe de la Fosse, France",1wgfWuwgd5T4PiqQ3j6a6c,Distance less than 100km,1.02763035,"Fromentine, France",26UzYKki2I7UDrO8BFdlE8,Distance less than 100km,1.363930049,"Ile de Noirmoutier / Les Boucholeurs, France",2DsVaO2O0RvvyYE9g0Nd5W,Distance less than 100km,4.032860979
2OZE3dAzXWYCmYE0aomUQO,Flyway,"Bassin d'Arcachon / Claouey, France",2IqrS02u0hGzs5duGvaxQR,Distance less than 100km,3.382804839,"Bassin d'Arcachon / Andernos-les-Bains, France",1zAXpxGdWo3RspOEwZFWam,Distance less than 100km,4.196181513,"Grand Crohot, France",7C62PBgS5avD1X16DlP4Wu,Distance less than 100km,9.006344156
jaEtd1Y1wIGGQEOaqqUO0,Carolina kitesurfing,"Emerald Isle, North Carolina (USA)",CUMZRGok097pSqdHAho32,Distance less than 100km,1.775484892,"Emerald Isle / Salter Path, North Carolina (USA)",43pbrPxMEcPFZdg6osD5ZM,Distance less than 100km,11.76950973,"Cape Lookout, North Carolina (USA)",2ofmHkOs0ZL5iNJXpxdV1t,Distance less than 100km,46.08200954
2KoScfY6dlMvBxWgkgQGYC,Stevokitesurf,"De Panne, Belgium",1f17wfM9zCP4IBwYrE142j,Distance less than 100km,0.098536164,"Koksijde-Bad, Belgium",4hMHV2L0UScBTlnd6nppcv,Distance less than 100km,4.274553322,"Bray-Dunes, France",7ES3oVd1K5r1vgSPHB2LDO,Distance less than 100km,4.99162054
6GtXN8ySHuKSYkYKw24ySE,Xtremspots,"Playa Del Trabucador, Spain",1ei1Hn80VgfYvQnFmKKf6b,Distance less than 100km,0.59091332,"St. Carles de la Rapita, Spain",2sXQzOLigfg14EDyVP2kb1,Distance less than 100km,13.01863691,"Delta del Ebro / Riumar, Spain",713BYKXc2bY0bAz5pDNjwr,Distance less than 100km,13.17356342
3PhoZgoyghlOmacbFDVdpW,Myrtle Beach Kiteboarding School,"Lake Waccamaw, North Carolina (USA)",1IhzzhFlHKExvUDI3DI5oe,Distance less than 100km,75.21427458,"The Basin, North Carolina (USA)",7Bf3Fy8E7coHcTWCYjLWx6,Distance less than 100km,92.29573773,,,,
5dmDAVQYHmUgCO8K0m2sg4,Kite Boarding Asia Krabi,"Koh Lanta, Thailand",1p9T2X9cyB4ZaPZEsZBNsg,Distance less than 100km,50.65771685,"Phuket / Chalong Bay, Thailand",3FrK3R8BkoXzVzW9xMs6sf,Distance less than 100km,65.16696738,"Phuket / Nai Yang Beach, Thailand",1vcKprvPst3powUZDcTFYh,Distance less than 100km,66.94566608
62WvMYGK08u0UUSqgIQeQY,All Out Kiteboarding,"Tybee Island / 19th Street, Georgia (USA)",2IYi5IKgRXL0NfPQKqhZZw,Distance less than 100km,0.680450824,"Tybee Island / 2nd Street, Georgia (USA)",2pufCxWFoQKBxh3Wyyjtbf,Distance less than 100km,2.209119976,"Tybee Island / North Jetty (Lighthouse), Georgia (USA)",4LQxhsPJd70A114MNNn44r,Distance less than 100km,3.594605732
BBwrUNXh28aIg8IO6skay,Kite A.Traction,"Les Dunes, France",4EZJSAHSYVa9LTvpTyIupn,Distance less than 100km,0.824777647,"St. Brevin l'Ocean, France",zBxXUxUpWDOk6qaXLCDzS,Distance less than 100km,2.437821883,"Le Pointeau, France",7CPe7PIvMRD7NDDEZiE2oh,Distance less than 100km,3.619955099
3qNQboVVPWA8Kcw48qEWuW,Kite.NNov,"Gorkovsko More, Russia",6NXp0QsQX3mPmgY3JIfu9r,Distance less than 100km,5.459098535,,,,,,,,
5h59nzoQ5yS0A2QMiEgmGO,Skywalk Kiteboarding,"East Hampton Beach, New York (USA)",4Oqbuh62U9IBaRnxYIcsjH,Distance less than 100km,1.797686607,"Amagansett Beach, New York (USA)",67GjNrzCTLRICJevp9OSja,Distance less than 100km,4.341651291,"Napeague, New York (USA)",7BKjdswOpTF2OOegu34rwY,Distance less than 100km,11.67396631
49DlnLC5AcS4SGWu0kmem4,Kiteboarding Japan,"Honshu / Tenryu River Mouth, Japan",3Lv1cyPs5D4Jpct5Ia7ozh,Distance less than 100km,14.5215857,"Honshu / Fukude, Japan",4mS8xFYw0h2AQqT0UaNrjv,Distance less than 100km,20.30495869,"Honshu / Kikugawa Estuary, Japan",7oAizsLxQCD6Zmoqj81CKH,Distance less than 100km,34.39929035
6VK9kOTfUsgAOWkK46ccYu,Vetratoriya,"Doljanka, Russia",1ygGOU2UHbL5FtNWlki2MX,Distance less than 100km,1.068115403,"Yasenka, Russia",6RRR5nJeJs50sLbXyX1Yzd,Distance less than 100km,63.97099419,,,,
1HIcu1Z1puMmkUSQ0cG600,Bahia Water Sports Center,"Tenerife / Flashpoint Beach, Canary Islands",4eAKAhXYgFrD4rstGbB2H3,Distance less than 100km,0.097526603,"Tenerife / Pigsbay, Canary Islands",2aATZ43hPE6Ah4Iy8tfqRa,Distance less than 100km,0.479132367,"Tenerife / Muelle, Canary Islands",1OmneWwMq4Mt0XIFX7i8uu,Distance less than 100km,0.815541566
5PXx5OSbXq2AW2ei4wK2MU,Es Cal?? Surf School,"Mallorca / Arenal, Spain",2PTfMOrogYpjFCqLPZ1wSx,Distance less than 100km,0.251160398,"Mallorca / Can Pastilla, Spain",3nTjs2lwJvfcocNYbLRhfS,Distance less than 100km,4.670452939,"Mallorca / Ciudad Jardin, Spain",6Pr5m1IeuKRcoA5ojps0jX,Distance less than 100km,7.576160731
3UPY5shnPGKaAkeo0eGiyc,Kitesurfing Zeeland,"Oosterschelde / Krabbendijke, Netherlands",7p6SBKwf9vlrtwIhxeWTx2,Distance less than 100km,1.524062095,"Oosterschelde / Oesterdam, Netherlands",2QuBI9xgGdH0AT4nDCXNOe,Distance less than 100km,9.097411876,"Binnenschelde, Netherlands",2UdXE0qxvtCxQAmlCynyKt,Distance less than 100km,12.6459351
4jvdvUXGGkCO0sQU6yQSQG,Kite Thailand,"Prachuap Khiri Khan, Thailand",3fs8XT1ypBJvAtp9hWRwwB,Distance less than 100km,0.084547649,"Pak Nam Pran Buri Beach, Thailand",7Fx094433tCxBb3m19Avov,Distance less than 100km,4.465981588,"Pran Buri Jetties, Thailand",4JH84HrlLYRYF1DXTTyk3j,Distance less than 100km,6.279467332
3PmntPHxVz91rklGclYJ6,Bigdayz Kitting - Switzerland,"Silvaplana See, Switzerland",FN6E9vs2IINCwxAXBqDNf,Distance less than 100km,18.25806296,"Lake Como / Gera Lario, Italy",39WmFMCbpxEF6D3bs5gTRK,Distance less than 100km,57.01245479,"Lake Como / Colico, Italy",3IcO6Pg2lNPBguUD9C5fHq,Distance less than 100km,58.54272877
447e5w7WreawAAyWQWMaEI,Airzone Kitesurf School,"Rangiputa, New Zealand",1huuo3UKE09K66xfWk4UTQ,Distance less than 100km,1.195083799,"Eastern Beach, Kaimaumau, New Zealand",1Uef1uV8zNciP3rlLR6haI,Distance less than 100km,3.106164458,"Tokerau Beach, New Zealand",13eURDE0Ynq2G5ThEyxXQP,Distance less than 100km,5.277960671
AhyJTYm7IxlUbnTHNIOUQ,Kitesurf Chile,"Pupuya, Chile",38OlNCNuWonAe6an2ngFVC,Distance less than 100km,5.557974738,"Caleta Matanzas, Chile",3zRMK5T9mbOht9ZkpZD7N7,Distance less than 100km,5.623874121,"La Boca, Chile",6VdyxF3v2bcSAFoscqcGa,Distance less than 100km,10.20749086
4NfLVD6PVmw0ykmwQusYcs,Cursos Kite Galicia,"Mexilloeira, Spain",6IFVXhAhzTvl1ZasMIMJBi,Distance less than 100km,1.105292249,"A Lanzada, Spain",1VuEtV6hhAkmCjS01XDgof,Distance less than 100km,5.782812971,"Isla de Arousa, Spain",1vkrbFAKCWj5xedgQyoVVr,Distance less than 100km,9.456409483
3rx8asx6I0Gg6e06gMmCye,The Kite Bar,"Sherman Island / County Park, California (USA)",3NMeiEmb1hZ6Bjv4Dy8UD6,Distance less than 100km,8.759624435,"Racetrack, California (USA)",6GwpaZM318FgNPOIjlaHJA,Distance less than 100km,41.33424297,"Point Isabel, California (USA)",5XfaBpPJIX6DknfXiroOYm,Distance less than 100km,41.5906548
1kGDfZEwsEHTGlsSWxLTSj,Kitesafe,"Zandvoort aan Zee, Netherlands",jU2NZmBx3SlWxU4be7bun,Distance less than 100km,0.686614348,"Bloemendaal aan Zee, Netherlands",3KPMR0GfGYToPFBnwj8L80,Distance less than 100km,4.299936941,"Ijmuiden, Netherlands",12rZ1llHXY2HjtnG8owEql,Distance less than 100km,8.637916661
4EvemIJIgwq1P1GmfQQmKk,Walvis Bay Kite Surf Center,"Walvis Bay Lagoon, Namibia",3o7FpD6o44TDDA4yB7jyE,Distance less than 100km,2.032552186,"Walvis Bay Speed, Namibia",2DwVcLRGh9qEo0N5wFPzIA,Distance less than 100km,4.285806039,"Donkey Bay, Namibia",6us8rzT7Td3r11cAyOG8kB,Distance less than 100km,8.208845826
1ZfG10bCy0oa3eDwDusOys,Kite Life,"Koblevo / 2nd Sand Bar, Ukraine",5qbCfGNoi4ASFF1806hngx,Distance less than 100km,44.03232517,"Sergeevka, Ukraine",1REufUPG60U7P8QP6mYt0m,Distance less than 100km,57.10967837,,,,
vpHLDQzoXQq74pnOl2ShC,Kiteam,"Kirillovka, Ukraine",6uiHLUvOYEj8yiSja3fpoc,Distance less than 100km,10.06221507,"Henichesk, Ukraine",6M9182HPEI7eCeNtpRPuOc,Distance less than 100km,47.25725455,"Gengorka, Ukraine",2V9TVQOsakwmrnk9TXUPLq,Distance less than 100km,50.27442871
1scuuIdJ8tVKg1qCHFBfFZ,10 Uzlov,"Krym / Mejvodnoe, Russia",7kZlcOKB1gUGmL75YHulj,Distance less than 100km,30.63373507,"Krym / Olenevka, Russia",kE7XQ0q6VYWzQlaXN9aF5,Distance less than 100km,40.55802434,"Skadovsk / Truba, Ukraine",9YQLY6zMURAp9o8jVWjqe,Distance less than 100km,89.64311591
2YmVgmij5UXZoRZtaTBnJk,Cocos Keeling Islands,"Cocos Keeling Islands / Kite Beach, Australia",01wpe7Y0Uq9ZwsNAU9fd08,Distance less than 100km,3.379996019,"Cocos Keeling Islands / Yacht Club, Australia",2CCrauibgCKulV6YLOdx0h,Distance less than 100km,3.577916883,"Cocos Keeling Islands / Shacks, Australia",4ISF3tvfVNLhSIiXPfveDp,Distance less than 100km,5.820422502
7oMqQz0pUkPQdYquICMdA5,Aitutaki Kite School,"Aitutaki / Lagoon Resort, Cook Islands",3VxYhpIYbSxD0JKg3ZEzZd,Distance less than 100km,2.746358141,"Honeymoon Island / Aitutaki, Cook Islands",uyzOgkYsWFo3kXFpxSb3E,Distance less than 100km,7.068125098,"Aitutaki / Akaiami, Cook Islands",7sWkIgNa3i0h2Eww2NTlXP,Distance less than 100km,7.910529255
2QqAjUtebZqpN0krBfb8DS,Kitesurf Khobar,"Amwaj Island, Bahrain",6C6F4YfwUdjmbAXE8NOAkg,Distance less than 100km,0.847702236,"Budayia Beach, Bahrain",5tN5oUeeROAmrnnncZ0sMQ,Distance less than 100km,24.03832885,"Al Mafjar, Qatar",2z1NYPupt0IbQ5XewCnl9n,Distance less than 100km,65.98869006
173v2Zt4iwJOqc6V0PGHnY,Vanuatu Kite Surfing,"Efate / Breakas, Vanuatu",19PI2EOqkQPV5j6PlB2Fq1,Distance less than 100km,1.532203161,"Efate / Pango Point, Vanuatu",5bEV20N3CU1JTeBzCad4X8,Distance less than 100km,2.602810116,"Efate / Erakor Point, Vanuatu",qxbXDhIXn3jQzFPeselPO,Distance less than 100km,3.342896857
1feWGDZZqq5xE9S2usCHLt,Kite Vanuatu,"Efate / Breakas, Vanuatu",19PI2EOqkQPV5j6PlB2Fq1,Distance less than 100km,6.128429385,"Efate / Pango Point, Vanuatu",5bEV20N3CU1JTeBzCad4X8,Distance less than 100km,7.184617295,"Efate / Erakor Point, Vanuatu",qxbXDhIXn3jQzFPeselPO,Distance less than 100km,7.334578263
2BiVtZPC8IU2iOWGTL3kHh,Aquaclubdiving Djibouti,"Maskali, Djibouti",7jYeLA6qFo9b0L9HF4Ebqa,Distance less than 100km,13.63400989,,,,,,,,
5pQYvIKaYmAjqGP4hCdfUG,Kitesurf Jamaica,"Flamingo Beach, Jamaica",1s1YkjYRVoOjzauPideHR8,Distance less than 100km,15.6956844,"SeaCastles Beach, Jamaica",7LkUelboP6BEeG2Hpszvpy,Distance less than 100km,21.39444018,"Rum Bottle Beach, Jamaica",HPrvzKp9rW9f9SYbfNGmf,Distance less than 100km,40.34025387
69q5wfophikcXKMdNwpk3L,Singapore Kitesurfing,"East Coast Park, Singapore",4q0fL2lbald924VLTH0uV5,Distance less than 100km,4.613745947,"Stinky Bay, Singapore",3Qm6SygBwAXRPYvq033nnJ,Distance less than 100km,13.30328182,"Changi Beach, Singapore",1DKw3Dh1Vj4h8w7Mpkuf5m,Distance less than 100km,13.60395407
7hdvZtjRcwzWmjRjqhVR8U,Icelandic Kiting Adventures,"Alftanes, Iceland",5am1Btbw8StsiqqHinHt9A,Distance less than 100km,7.119843825,,,,,,,,
74HEJ0MNVvnfn3xCqzwd0r,Wind Madness,"Hatainville, France",5Kv4nJRRx4MYF53sOHK6Hv,Distance less than 100km,30.37554683,"Barneville-Plage, France",7GtMgOwn5IfrnCGLrcORgD,Distance less than 100km,30.90530783,"Denneville, France",4xkCa4oISe1Ekxn4CzUqBG,Distance less than 100km,32.9971642
4JOZQxm1WcLwGswSdPoU8N,Zero-stress Kiteboarding,"Lauttasaari, Finland",1ylnLbRztdITaa7930GRhb,Distance less than 100km,13.21202672,"Kallvik, Finland",4QlSJOLzOXDeO1OqvwYJfm,Distance less than 100km,26.98801808,"Paljassaare, Estonia",Jk5iJpgdsC4EHqTXIAzpz,Distance less than 100km,82.13381647
6CBwSUtG0fUrtOSUBVvQ9I,Gelebara Kite Club,"Sero, Papua New Guinea",79fnx7vKFdDG0RCLwTvaKG,Distance less than 100km,11.3871759,"Taurama Beach, Papua New Guinea",2cWJ3jX5sndDVuhDht9xya,Distance less than 100km,12.01904155,"Daugo Island / Fishermans Beach, Papua New Guinea",6Crz16neszti1KBH3R1Eo6,Distance less than 100km,16.30302108
35JPiwUEPTYY31XdGAqJd4,Mr Kitesurfing,"Sousse, Tunisia",1WIhLycNdC414pZAaa3oEO,Distance less than 100km,1.828508775,"Kazma, Tunisia",3WwEmQ0Y21ChJri6m3LZaW,Distance less than 100km,5.595178015,"Hammamet Yasmin, Tunisia",3ILCA3JT8s7zNdchhBn3rb,Distance less than 100km,60.75325905
3LkAlSEZZgNdnz4eQ8ACdW,Duk kite Angola,"Ilha de Luanda / East Beach, Angola",47fq9zuFR84UaKGhATyWQr,Distance less than 100km,1.568945761,"Ilha de Luanda / North Point, Angola",4Civz3xVZ6AFAntKZdZwId,Distance less than 100km,4.456364689,"Ilha de Luanda / Chicala, Angola",4cpr8B7z4OqI93d2GA1A7D,Distance less than 100km,4.481437683
23qVfc05y0XoZGKeovbuDi,Kitesurf Bariloche,"Nahuel Huapi Lake / Bariloche, Argentina",53Gl0Q9WWCx4D6epkIOYYz,Distance less than 100km,3.562897089,"Nahuel Huapi Lake / Varadero, Argentina",3Sg0hSlOoJw61xCGVwIIpn,Distance less than 100km,5.820792518,"Nahuel Huapi Lake / Playa Bonita, Argentina",6ycMNQIUohTyIETrEcSQL0,Distance less than 100km,7.297061588
2NUtidD2ypHtHsEL80GE5m,Glory Kiteboarding,"Eagle Lake, Canada",56UxnY7rmtTdTa0HJsDF3i,Distance less than 100km,54.90202306,,,,,,,,
g4HTqlN4JHTrunjeuDQdP,COA Water Sports Kiteboarding,"Sian Kaan, Mexico",32EMSdSbI9FpEoPpAJR6rM,Distance less than 100km,0.12125199,"Tulum South Beach Dune Hotel, Mexico",3WLexUouT0gwUTLqUbWx43,Distance less than 100km,2.56900763,"Tulum, Mexico",70GmIrrLSQpR9Jguzgwy0i,Distance less than 100km,8.056903934
1rMMz8qAtFwH9m7yVaQReO,Full View Kitesurfing And Watersports,"Sian Kaan, Mexico",32EMSdSbI9FpEoPpAJR6rM,Distance less than 100km,0.141814898,"Tulum South Beach Dune Hotel, Mexico",3WLexUouT0gwUTLqUbWx43,Distance less than 100km,2.578211936,"Tulum, Mexico",70GmIrrLSQpR9Jguzgwy0i,Distance less than 100km,8.067473254
gsRFOXsFEhMHcvt7HnP65,Koox Kitesurfing Tulum,"Sian Kaan, Mexico",32EMSdSbI9FpEoPpAJR6rM,Distance less than 100km,0.294296188,"Tulum South Beach Dune Hotel, Mexico",3WLexUouT0gwUTLqUbWx43,Distance less than 100km,2.210298325,"Tulum, Mexico",70GmIrrLSQpR9Jguzgwy0i,Distance less than 100km,7.69799948
3UDZSkmGlbMX8joS9WY46d,ProKiteTulum Kiteboarding,"Sian Kaan, Mexico",32EMSdSbI9FpEoPpAJR6rM,Distance less than 100km,0.459032253,"Tulum South Beach Dune Hotel, Mexico",3WLexUouT0gwUTLqUbWx43,Distance less than 100km,2.038061574,"Tulum, Mexico",70GmIrrLSQpR9Jguzgwy0i,Distance less than 100km,7.523820316
15KLGkCYhqKEQ4qKgY6qe4,Mexican Caribbean Kitesurf,"Tulum South Beach Dune Hotel, Mexico",3WLexUouT0gwUTLqUbWx43,Distance less than 100km,0.949030167,"Sian Kaan, Mexico",32EMSdSbI9FpEoPpAJR6rM,Distance less than 100km,1.551159555,"Tulum, Mexico",70GmIrrLSQpR9Jguzgwy0i,Distance less than 100km,6.445828525
3dZX5iV9L21HL7XF9QTO59,Kitesurfing Sumbawa,"Kaliantan Kite Camp Lombok, Indonesia",3Gj3CTghrzV2X13D7Y7A66,Distance less than 100km,29.21282055,"Lombok / Kuta, Indonesia",2imXruvbg7PUolAG3vx5nJ,Distance less than 100km,50.5845602,"Lombok / Sekotong, Indonesia",ucAkVrQ4LXE3oQaTjflX9,Distance less than 100km,86.76830359
4PZ3R47m4NmBPK05amUDHt,Kitespot Dreams,"Primorsko South Beach, Bulgaria",5g9XEJeHVksDhYaEQBqv1m,Distance less than 100km,1.171571351,"Arapia, Bulgaria",4TYFCzyGcnmMRbAu9iJhFq,Distance less than 100km,4.68862126,"Koral Beach, Bulgaria",4vXdjJqg9tnhW5kgS4NDES,Distance less than 100km,6.616928588
5bB5d5opteEz7eVHaPcjER,Barlovento Kiteschool,"Nahuel Huapi Lake / Bariloche, Argentina",53Gl0Q9WWCx4D6epkIOYYz,Distance less than 100km,3.319632523,"Nahuel Huapi Lake / Varadero, Argentina",3Sg0hSlOoJw61xCGVwIIpn,Distance less than 100km,5.627919005,"Nahuel Huapi Lake / Playa Bonita, Argentina",6ycMNQIUohTyIETrEcSQL0,Distance less than 100km,7.664773698
6hYCBN7oAuOrVO1vA1imtx,On Water Academy,"Ilha de Porto Santo / Porto Santo, Portugal",SkSrS8opCFNymyioK6xib,Distance less than 100km,3.943026275,"Madeira / Praia Formosa, Portugal",4En1kgvqogy8mfxHzzjma0,Distance less than 100km,70.86557838,,,,
2wmPgdkbSEGUgCr7DymZ1D,Learn2kite,"Achensee / Maurach, Austria",22CWKWIxOIFwuoGfqKY5kg,Distance less than 100km,0.569759085,"Achensee / Maurach Sued, Austria",4snfaY7UlATw6EiGkhw3I3,Distance less than 100km,0.859755393,"Achensee / Street Launch, Austria",11qCf9tO1wwnSF1aSkSV21,Distance less than 100km,2.41898305
1fBTdhE1Vd7huRPdgDy7mu,Kiteschule Kiteriders,"Neusiedler See / Podersdorf Nordstrand, Austria",5pz5qfjVWmufzDjTZdSbRH,Distance less than 100km,0.24474909,"Neusiedler See / Podersdorf Nord Nordstrand, Austria",5n4pKIQVUGYXNrtPZUp316,Distance less than 100km,0.393339706,"Neusiedler See / Podersdorf Hauptstrand, Austria",7dw37b97JIMyYJJCmPhHHQ,Distance less than 100km,0.782433807
6QcR2Z0UgUy7QKFeQ4qlPv,Kitesurfing.at,"Neusiedler See / Podersdorf Nord Nordstrand, Austria",5n4pKIQVUGYXNrtPZUp316,Distance less than 100km,0.091493289,"Neusiedler See / Podersdorf Nordstrand, Austria",5pz5qfjVWmufzDjTZdSbRH,Distance less than 100km,0.455443817,"Neusiedler See / Podersdorf Hauptstrand, Austria",7dw37b97JIMyYJJCmPhHHQ,Distance less than 100km,1.01734914
5QWm3OhTR2ZZpupHPW1UKp,Kitesurf Tonga,"Uoleva Island, Tonga",203yCajZQ03y0ooK4rTVn9,Distance less than 100km,2.089943938,"Lifuka Island, Tonga",3FyLoylKWdqKIgktU5EgiL,Distance less than 100km,4.614698515,"Foa / Matafonua Lodge Resort, Tonga",1hxOgexKPhks0eoEg1guF0,Distance less than 100km,19.21349906
21du6XpUXiQHyXP4Q0z6zj,Singapore Kiteboarding,"East Coast Park, Singapore",4q0fL2lbald924VLTH0uV5,Distance less than 100km,10.43019409,"Changi Beach, Singapore",1DKw3Dh1Vj4h8w7Mpkuf5m,Distance less than 100km,15.82516333,"Stinky Bay, Singapore",3Qm6SygBwAXRPYvq033nnJ,Distance less than 100km,17.85401567
4uRIoYjBg1JOE0dA4c5bH9,Constant Wind,"East Coast Park, Singapore",4q0fL2lbald924VLTH0uV5,Distance less than 100km,2.856251983,"Stinky Bay, Singapore",3Qm6SygBwAXRPYvq033nnJ,Distance less than 100km,5.916268011,"Changi Beach, Singapore",1DKw3Dh1Vj4h8w7Mpkuf5m,Distance less than 100km,8.010958203
5w0IXeosfSbbodgio6wCMG,Chogogo Kiteschool,"Bonaire / Klein Bonaire North, Netherlands Antilles",1UUcazSUIaDu2fJcnurCQO,Distance less than 100km,5.267216199,"Bonaire / Lac Cai, Netherlands Antilles",7MMJwIAX7B0gttcE6EfNdR,Distance less than 100km,6.735852429,"Bonaire / Pink Beach, Netherlands Antilles",74Ig9uf69pGkVJWWNIEyTC,Distance less than 100km,7.117133049
2kfMuHyjbOGD5iN8Y9z1Pn,Kiteboarding Bonaire,"Bonaire / Pink Beach, Netherlands Antilles",74Ig9uf69pGkVJWWNIEyTC,Distance less than 100km,0.648483902,"Bonaire / Atlantis, Netherlands Antilles",4yYaFwfI6tmKeQTX96PfAK,Distance less than 100km,1.186482708,"Bonaire / Red Slave, Netherlands Antilles",1n6uwRMcf1hqbgmjGlcKqQ,Distance less than 100km,6.458260786
7M9xG4BycZ93cDq16KTTvd,Bonaire Kiteschool,"Bonaire / Pink Beach, Netherlands Antilles",74Ig9uf69pGkVJWWNIEyTC,Distance less than 100km,0.678231741,"Bonaire / Atlantis, Netherlands Antilles",4yYaFwfI6tmKeQTX96PfAK,Distance less than 100km,1.155738509,"Bonaire / Red Slave, Netherlands Antilles",1n6uwRMcf1hqbgmjGlcKqQ,Distance less than 100km,6.431079813
6P763IyMEtSToqI8pMYmjH,Kiteboarding Jamaica,"Flamingo Beach, Jamaica",1s1YkjYRVoOjzauPideHR8,Distance less than 100km,0.05301297,"SeaCastles Beach, Jamaica",7LkUelboP6BEeG2Hpszvpy,Distance less than 100km,5.751714018,"Rum Bottle Beach, Jamaica",HPrvzKp9rW9f9SYbfNGmf,Distance less than 100km,25.72500665
SEK8DzyycWOE9cKucFcwQ,Kalufa Surf,"La Santa Lagoon / Channel, Canary Islands",1XneJ8QKvLS87OdLh86fL5,Distance less than 100km,1.356363041,"Lanzarote / Playa Famara, Canary Islands",3zUqX0O0RYo8SYeFEjCXTK,Distance less than 100km,11.90880067,"Lanzarote / Playa Honda, Canary Islands",4XIMXWz9BxSkoLH6INRZki,Distance less than 100km,18.97443883
CHlkkqATmXs0vbdaMjmie,Scubalife,"Amwaj Island, Bahrain",6C6F4YfwUdjmbAXE8NOAkg,Distance less than 100km,0.834066076,"Budayia Beach, Bahrain",5tN5oUeeROAmrnnncZ0sMQ,Distance less than 100km,23.26762491,"Al Mafjar, Qatar",2z1NYPupt0IbQ5XewCnl9n,Distance less than 100km,66.45405598
